ticker,tipo,issuer,indexador,taxa_emissao,taxa_negocio_b3,taxa_indicativa_anbima,taxa_mercado,taxa_ativo,taxa_compra,taxa_venda,pu_emissao,pu,pu_mercado,data_ultimo_negocio,data_anbima,volume_negociado_b3,volume_emissao,volume,quantidade_emitida,quantidade,data_emissao,vencimento,emissao,serie,isin,lei,cnpj_emissor,setor,agente_fiduciario,coordenador_lider,rating,rating_original,rating_agencia,agencia,rating_data,divulgacao,securitizadora,flag_vencido,flag_resgatado,flag_b3,status_ativo,duration,ntnb_referencia,taxa_ntnb,incentivada,rating_normalizado,em_recuperacao_judicial,fonte_precificacao,spread
CERN11,Debênture,CERAN - COMPANHIA ENERGETICA RIO DAS ANTAS,%DI,107.75,,,,107.75,,,1000.0,1000.0,,,,,318000000.0,318000000.0,318000.0,318000.0,2017-12-15,2020-12-15,1.0,1.0,BRCERNDBS002,,04237975000199,Energia Elétrica,SIMPLIFIC PAVARINI DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CERN12,Debênture,CERAN - COMPANHIA ENERGETICA RIO DAS ANTAS,%DI,100.0,,,,100.0,,,1000.0,1000.0,,,,,120000000.0,120000000.0,120000.0,120000.0,2026-07-24,2033-07-24,2.0,1.0,BRCERNDBS028,,04237975000199,Energia Elétrica,PENTAGONO S/A DTVM,ITAU UNIBANCO HOLDING S.A,,,,,,,Vórtx,0,0,0,Ativo,6.79,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
CERO11,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,DI+,1.65,,,,1.65,,,10000.0,10000.0,,,,,1550000000.0,1550000000.0,155000.0,155000.0,2018-11-26,2023-11-27,1.0,1.0,BRCERODBS000,,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CERO13,Debênture,,nan,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CERO14,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,DI+,2.2,,,,2.2,,,1000.0,1000.0,,,,,100000000.0,100000000.0,100000.0,100000.0,2020-11-18,2023-11-20,4.0,1.0,BRCERODBS026,,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CERO15,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,DI+,1.9,,,,1.9,,,1000.0,1000.0,,,,,300000000.0,300000000.0,300000.0,300000.0,2021-06-15,2024-06-17,5.0,1.0,BRCERODBS034,,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CERO16,Debênture,,nan,,,,,,,,,,,,,,,,,,,,6.0,,BRCERODBS042,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CERO19,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,DI+,0.85,0.493,"0,4913",0.4913,0.4913,"0,6","0,3716",1000.0,1000.0,1072.0285,2026-09-22,2026-09-23,2144057.02,280000000.0,280000000.0,280000.0,280000.0,2024-04-15,2029-04-15,9.0,1.0,BRCERODBS0A6,,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,12/05/2025,12/05/2025,Pentágono,0,0,1,Ativo,2.08,,,Não,AAA,Não,ANBIMA Mercado (2026-09-23),0.004913
CERO23,Debênture,,nan,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CEROA3,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,Pré,13.7,14.0975,"14,1875",14.0975,14.0975,"14,2545","13,8883",1000.0,1000.0,1033.1747,2026-09-23,2026-09-23,1438179.17,290000000.0,290000000.0,290000.0,290000.0,2025-05-15,2032-05-15,13.0,1.0,BRCERODBS0F5,12.431,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,BTG PACTUAL INVESTMENT BANKING LTDA.,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,16/05/2025,16/05/2025,Pentágono,0,0,1,Ativo,3.92,,,Sim,AAA,Não,Mercado B3 (2026-09-23),2.1035083890508233e-05
CEROA4,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,IPCA,7.2856,7.7681,"8,0622",8.0622,8.0622,"8,1292","7,9561",1000.0,1000.0,1036.3678,2026-09-15,2026-09-23,277746.56,264000000.0,264000000.0,264000.0,264000.0,2025-10-15,2035-10-15,14.0,1.0,BRCERODBS0K5,12.431,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,ITAU BBA ASSESSORIA FINANCEIRA S.A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,20/10/2025,20/10/2025,Pentágono,0,0,1,Ativo,6.51,15/05/2035,7.6161,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),0.004145290528090095
CEROB4,Debênture,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,IPCA,7.1683,7.9019,"8,0084",8.0084,8.0084,"8,1994","7,8692",1000.0,1000.0,1008.7437,2026-09-16,2026-09-23,68594.55,176000000.0,176000000.0,176000.0,176000.0,2025-10-15,2040-10-15,14.0,2.0,BRCERODBS0L3,12.431,05914650000166,Energia Elétrica,PENTAGONO S/A DTVM,ITAU BBA ASSESSORIA FINANCEIRA S.A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,20/10/2025,20/10/2025,Pentágono,0,0,1,Ativo,8.27,15/05/2037,7.542,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),0.004336910230421598
CERR16,Debênture,CERRADINHO BIOENERGIA S.A.,IPCA,6.98,,,,6.98,,,1000.0,1000.0,,,,,200000000.0,200000000.0,200000.0,200000.0,2020-03-15,2027-03-15,6.0,1.0,BRCERRDBS045,12.431,08322396000103,Bioenergia,OLIVEIRA TRUST DTVM S/A,BANCO ITAU-BBA S/A,,,,,,,,0,0,0,Ativo,0.46,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CERR17,Debênture,CERRADINHO BIOENERGIA S.A.,IPCA,7.96,,,,7.96,,,1000.0,1000.0,,,,,350000000.0,350000000.0,350000.0,350000.0,2023-03-20,2031-03-20,7.0,1.0,BRCERRDBS052,12.431,08322396000103,Bioenergia,VORTX DTVM LTDA.,BANCO ITAU-BBA S/A,,,,,,,,0,0,0,Ativo,3.96,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CERR18,Debênture,CERRADINHO BIOENERGIA S.A.,IPCA,8.3082,9.9,"9,7235",9.7235,9.7235,--,"9,6098",1000.0,1000.0,1020.6405,2026-09-22,2026-09-23,26536.66,600000000.0,600000000.0,600000.0,600000.0,2024-12-15,2034-12-15,8.0,1.0,BRCERRDBS060,12.431,08322396000103,Bioenergia,VORTX DTVM LTDA.,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",brAA,brAA,S&P Global Ratings,S&P Global Ratings,18/11/2024,18/11/2024,,0,0,1,Ativo,5.36,15/05/2033,7.6533,Sim,AA,Não,ANBIMA Mercado (2026-09-23),0.019230251185983205
CERT11,Debênture,CONCESSIONARIA ECOVIAS RAPOSO-CASTELO S.A,IPCA,8.1773,8.0723,"8,0028",8.0723,8.0723,"8,1675","7,8658",1000.0,1000.0,1207.8359,2026-09-23,2026-09-23,8042979.25,2200000000.0,2200000000.0,2200000.0,2200000.0,2025-02-15,2029-03-15,1.0,1.0,BRCERTDBS009,12.431,58607200000197,Outros Serviços,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,11/11/2025,11/11/2025,Pentágono,0,0,1,Ativo,2.45,15/05/2029,7.5108,Sim,BR,Não,Mercado B3 (2026-09-23),0.005222731111665269
CESE11,Debênture,Eneva S.A.,DI+,9.85,,,,9.85,,,10000.0,10000.0,,,,,3370000000.0,3370000000.0,337000.0,337000.0,2018-04-04,2032-04-15,1.0,1.0,BRCESEDBS009,12.431,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.,,,,,,,Pentágono,0,0,0,Ativo,5.52,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CESE11,Debênture,ENEVA S.A.,Pré,9.85,,,,9.85,,,10000.0,10000.0,,,,,3370000000.0,3370000000.0,337000.0,337000.0,2018-04-04,2032-04-15,1.0,1.0,BRENEVDBS0T9,12.431,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.,,,,,,,,0,0,0,Ativo,4.41,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CESE12,Debênture,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A.,DI+,1.7,,,,1.7,,,1000.0,1000.0,,,,,500000000.0,500000000.0,500000.0,500000.0,2023-09-15,2023-11-07,2.0,1.0,BRCESEDBS017,,23758522000152,Energia Elétrica,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CESE22,Debênture,Eneva S.A.,DI+,2.5,0.7143,"0,7394",0.7394,0.7394,"1,5883","0,5544",1000.0,1000.0,512.486,2026-09-16,2026-09-21,182445.01,2700000000.0,2700000000.0,2700000.0,2700000.0,2023-09-15,2028-09-15,11.0,2.0,BRCESEDBS025,,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,08/07/2025,08/07/2025,Pentágono,0,1,1,Resgatado,0.0,,,Não,BR,Não,ANBIMA Mercado (2026-09-21),0.0073939999999999995
CESE22,Debênture,ENEVA S.A.,DI+,2.5,0.7143,"0,7394",0.7394,0.7394,"1,5883","0,5544",1000.0,1000.0,512.486,2026-09-16,2026-09-21,182445.01,2700000000.0,2700000000.0,2700000.0,2700000.0,2023-09-15,2026-09-22,11.0,2.0,BRENEVDBS0R3,,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,08/07/2025,08/07/2025,,1,1,1,Resgatado,0.0,,,Não,BR,Não,ANBIMA Mercado (2026-09-21),0.0073939999999999995
CESE22,Debênture,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A.,DI+,2.5,0.7143,"0,7394",0.7394,0.7394,"1,5883","0,5544","506,520032","506,520032",512.486,2026-09-16,2026-09-21,182445.01,,,,,,2028-09-15,,,,,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,08/07/2025,08/07/2025,,0,1,1,Resgatado,0.0,,,Não,BR,Não,ANBIMA Mercado (2026-09-21),0.0073939999999999995
CESE32,Debênture,Eneva S.A.,IPCA,7.4941,7.8268,"7,7865",7.8268,7.8268,"7,929","7,6347",1000.0,1000.0,1134.3018,2026-09-23,2026-09-23,4254766.01,1800000000.0,1800000000.0,1800000.0,1800000.0,2023-09-15,2030-09-15,11.0,3.0,BRCESEDBS033,12.431,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,08/07/2025,08/07/2025,Pentágono,0,0,1,Ativo,3.09,15/08/2030,7.7098,Sim,BR,Não,Mercado B3 (2026-09-23),0.0010862521330465835
CESE32,Debênture,ENEVA S.A.,IPCA,7.4941,7.8268,"7,7865",7.8268,7.8268,"7,929","7,6347",1000.0,1000.0,1134.3018,2026-09-23,2026-09-23,4254766.01,1800000000.0,1800000000.0,1800000.0,1800000.0,2023-09-15,2030-09-15,11.0,3.0,BRENEVDBS0S1,12.431,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,08/07/2025,08/07/2025,,0,0,1,Ativo,3.09,15/08/2030,7.7098,Sim,BR,Não,Mercado B3 (2026-09-23),0.0010862521330465835
CESE32,Debênture,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A.,IPCA,7.4941,7.8268,"7,7865",7.8268,7.8268,"7,929","7,6347","1135,007803","1135,007803",1134.3018,2026-09-23,2026-09-23,4254766.01,,,,,,2030-09-15,,,,12.431,04423567000121,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,Br.AAA,Br.AAA,Standard & Poor's,Standard & Poor's,08/07/2025,08/07/2025,,0,0,1,Ativo,3.09,15/08/2030,7.7098,Sim,BR,Não,Mercado B3 (2026-09-23),0.0010862521330465835
CESF11,Debênture,CUIABA ESPORTE CLUBE - S.A. DO FUTEBOL,DI+,5.0,,,,5.0,,,1000.0,1000.0,,,,,10000000.0,10000000.0,10000.0,10000.0,2025-03-05,2027-03-05,1.0,1.0,BRCESFDBS006,,04847144000139,Outros Serviços,VORTX DTVM LTDA.,LASTRO RDV DISTRIB.DE TITULOS E VALORES MOBS LTDA,,,,,,,,0,0,0,Ativo,0.43,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
CESF21,Debênture,CUIABA ESPORTE CLUBE - S.A. DO FUTEBOL,DI+,7.0,,,,7.0,,,1000.0,1000.0,,,,,10000000.0,10000000.0,10000.0,10000.0,2025-03-05,2027-03-05,1.0,2.0,BRCESFDBS014,,04847144000139,Outros Serviços,VORTX DTVM LTDA.,LASTRO RDV DISTRIB.DE TITULOS E VALORES MOBS LTDA,,,,,,,,0,0,0,Ativo,0.43,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
CESPA1,Debênture,CESP - COMPANHIA ENERGETICA DE SAO PAULO,DI+,1.64,,,,1.64,,,10000.0,10000.0,,,,,1800000000.0,1800000000.0,180000.0,180000.0,2018-12-19,2025-12-19,11.0,1.0,BRCESPDBS005,,60933603000178,Energia Elétrica,TRUSTEE DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CESPA2,Debênture,CESP - COMPANHIA ENERGETICA DE SAO PAULO,IPCA,4.3,7.9398,"7,6984",7.9398,7.9398,"7,8157","7,5431",1000.0,1000.0,1309.3832,2026-09-23,2026-09-23,1212488.89,1500000000.0,1500000000.0,1500000.0,1500000.0,2020-08-15,2030-08-15,12.0,1.0,BRCESPDBS2B8,12.431,60933603000178,Energia Elétrica,TRUSTEE DTVM LTDA,BANCO ITAU-BBA S/A,,,,,,,,0,0,1,Ativo,2.68,15/05/2029,7.5108,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.003990296788787928
CESPA3,Debênture,CESP - COMPANHIA ENERGETICA DE SAO PAULO,IPCA,6.1661,8.2939,"7,8967",8.2939,8.2939,"8,0442","7,734",1000.0,1000.0,1028.5397,2026-09-23,2026-09-23,112110.83,1100000000.0,1100000000.0,1100000.0,1100000.0,2024-04-15,2034-04-15,13.0,1.0,BRCESPDBS2C6,12.431,60933603000178,Energia Elétrica,VORTX DTVM LTDA.,BANCO BRADESCO BBI S/A,AAA(bra),AAA(bra),Fitch Ratings,Fitch Ratings,30/12/2025,30/12/2025,,0,0,1,Ativo,5.25,15/05/2033,7.6533,Sim,AAA,Não,Mercado B3 (2026-09-23),0.005950583957946565
CESPA4,Debênture,CESP - COMPANHIA ENERGETICA DE SAO PAULO,DI+,0.62,0.8248,"0,7451",0.7451,0.7451,"0,85","0,6456",1000.0,1000.0,1006.0971,2026-09-21,2026-09-23,1631889.43,2100000000.0,2100000000.0,2100000.0,2100000.0,2025-08-14,2032-08-14,14.0,1.0,BRCESPDBS2E2,,60933603000178,Energia Elétrica,OLIVEIRA TRUST DTVM S/A,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,,,,0,0,1,Ativo,3.91,,,Não,Sem Rating,Não,ANBIMA Mercado (2026-09-23),0.007451
CESU11,Debênture,,nan,,,,,,,,,,,,,,,,,,,,1.0,,BRCESUDBS005,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CFRT11,Debênture,CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES,DI+,4.0,,,,4.0,,,1000.0,1000.0,,,,,175000000.0,175000000.0,175000.0,175000.0,2022-05-23,2025-05-23,1.0,1.0,BRCFRTDBS006,,00117842000128,Energia Elétrica,VORTX DTVM LTDA.,BCO VOTORANTIM S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CFVT11,Debênture,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT 8,DI+,8.0,,,,8.0,,,1000.0,1000.0,,,,,25000000.0,25000000.0,25000.0,25000.0,2021-03-18,2024-04-29,1.0,1.0,BRCFVTDBS008,,40173398000182,Financeiro,VORTX DTVM LTDA.,ORAMA DTVM S.A.,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CGAS-DEB42,Debênture,,nan,,,,,,,,,,,,,,,,,,,,4.0,2.0,BRCGASDBS051,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CGASA0,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,DI+,0.8,,,,0.8,,,1000.0,1000.0,,,,,1500000000.0,1500000000.0,1500000.0,1500000.0,2024-02-29,2025-05-22,10.0,1.0,BRCGASDBS0D3,,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CGASA1,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,IPCA,6.3763,7.6,"7,711",7.711,7.711,"7,7972","7,5379",1000.0,1000.0,1037.1945,2026-09-22,2026-09-23,10371.94,750000000.0,750000000.0,750000.0,750000.0,2024-07-15,2034-07-15,11.0,1.0,BRCGASDBS0E1,12.431,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,ITAU UNIBANCO HOLDING S.A,AAA.br,AAA.br,Moody's,Moody's,05/08/2025,05/08/2025,Pentágono,0,0,1,Ativo,6.11,15/05/2035,7.6161,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),0.0008818383122972673
CGASA2,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,IPCA,7.1728,7.181,"7,604",7.181,7.181,"7,7835","7,4705",1000.0,1000.0,1102.4187,2026-09-23,2026-09-23,542390.0,600000000.0,600000000.0,600000.0,600000.0,2024-12-15,2036-12-15,12.0,1.0,BRCGASDBS0G6,12.431,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,BTG PACTUAL INVESTMENT BANKING LTDA.,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,25/04/2025,25/04/2025,Pentágono,0,0,1,Ativo,7.23,15/05/2037,7.542,Sim,AAA,Não,Mercado B3 (2026-09-23),-0.003356828029979053
CGASA3,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,DI+,0.45,0.4782,"0,4625",0.4625,0.4625,"0,6","0,3",1000.0,1000.0,1044.529,2026-09-09,2026-09-23,16712464.16,1500000000.0,1500000000.0,1500000.0,1500000.0,2025-05-15,2028-05-15,13.0,1.0,BRCGASDBS0I2,,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,25/04/2025,25/04/2025,Pentágono,0,0,1,Ativo,1.44,,,Não,AAA,Não,ANBIMA Mercado (2026-09-23),0.004625000000000001
CGASA4,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,IPCA,6.7998,7.5226,"7,5665",7.5665,7.5665,"7,7544","7,4604",1000.0,1000.0,987.177,2026-09-22,2026-09-23,229025.05,300000000.0,300000000.0,300000.0,300000.0,2025-09-15,2037-09-15,14.0,1.0,BRCGASDBS0J0,12.431,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,ITAU UNIBANCO HOLDING S.A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,18/09/2025,18/09/2025,Pentágono,0,0,1,Ativo,7.8,15/05/2037,7.542,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),0.00022781796879356442
CGASA5,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,DI+,0.75,0.7268,"0,6635",0.7268,0.7268,"0,7509","0,5616",1000.0,1000.0,1004.176,2026-09-23,2026-09-23,1674965.56,1500000000.0,1500000000.0,1500000.0,1500000.0,2026-03-15,2029-03-15,15.0,1.0,BRCGASDBS0L6,,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",AAA.br,AAA.br,Moody's,Moody's,17/03/2026,17/03/2026,Pentágono,0,0,1,Ativo,2.15,,,Não,AAA,Não,Mercado B3 (2026-09-23),0.007268
CGASB1,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,IPCA,6.4504,7.75,"7,6502",7.6502,7.6502,"7,792","7,5451",1000.0,1000.0,1005.3864,2026-09-18,2026-09-23,20107.72,750000000.0,750000000.0,750000.0,750000.0,2024-07-15,2039-07-15,11.0,2.0,BRCGASDBS0F8,12.431,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,ITAU UNIBANCO HOLDING S.A,AAA.br,AAA.br,Moody's,Moody's,05/08/2025,05/08/2025,Pentágono,0,0,1,Ativo,8.14,15/05/2037,7.542,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),0.001006118539733425
CGASB2,Debênture,,nan,,,,,,,,,,,,,,,,,,,,12.0,2.0,BRCGASDBS0H4,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CGASB4,Debênture,COMPANHIA DE GAS DE SAO PAULO - COMGAS,IPCA,6.5846,7.5144,"7,4767",7.4767,7.4767,"7,5776","7,3328",1000.0,1000.0,964.7374,2026-09-22,2026-09-23,207418.55,700000000.0,700000000.0,700000.0,700000.0,2025-09-15,2040-09-15,14.0,2.0,BRCGASDBS0K8,12.431,61856571000117,Outros Serviços,PENTAGONO S/A DTVM,ITAU UNIBANCO HOLDING S.A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,18/09/2025,18/09/2025,Pentágono,0,0,1,Ativo,8.74,15/08/2040,7.4048,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),0.0006694300440950318
CGBP13,Debênture,ESSENTIA PCHS S.A,DI+,2.0,,,,2.0,,,1000.0,1000.0,,,,,625000000.0,625000000.0,625000.0,625000.0,2021-10-15,2025-03-31,3.0,1.0,BRCGBPDBS014,,07802794000156,Energia Elétrica,OLIVEIRA TRUST DTVM S/A,BANCO BTG PACTUAL S.A.,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
CGBP14,Debênture,ESSENTIA PCHS S.A,DI+,1.0,0.8374,"0,8375",0.8374,0.8374,"0,95","0,6082",1000.0,1000.0,1004.966,2026-09-23,2026-09-23,454244.63,750000000.0,750000000.0,750000.0,750000.0,2025-03-25,2032-03-25,4.0,1.0,BRCGBPDBS022,,07802794000156,Energia Elétrica,VORTX DTVM LTDA.,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,1,Ativo,2.74,,,Não,Sem Rating,Não,Mercado B3 (2026-09-23),0.008374
CGCE11,Debênture,CANTA GERACAO E COMERCIO DE ENERGIA SPE S/A,IPCA,8.5,,,,8.5,,,1000.0,1000.0,196.3383,2026-08-26,,25916.66,3000000.0,3000000.0,3000.0,3000.0,2020-09-28,2036-03-15,1.0,1.0,BRCGCEDBS008,,34714322000114,Energia Elétrica,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OSLO CAPITAL DTVM S.A.,,,,,,,,0,0,1,Ativo,6.91,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
CGCE12,Debênture,CANTA GERACAO E COMERCIO DE ENERGIA SPE S/A,IPCA,8.5,,,,8.5,,,1000.0,1000.0,1330.262,2026-08-12,,1348885.64,87500000.0,87500000.0,87500.0,87500.0,2020-12-15,2034-12-15,2.0,1.0,BRCGCEDBS024,12.431,34714322000114,Energia Elétrica,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OSLO CAPITAL DTVM S.A.,BBB.br,BBB.br,Moody's,Moody's,11/10/2023,11/10/2023,,0,0,1,Ativo,6.17,,,Sim,BBB,Não,Duration Calculada (DU/252),
CGCE21,Debênture,CANTA GERACAO E COMERCIO DE ENERGIA SPE S/A,IPCA,5.6,,,,5.6,,,1000.0,1000.0,98.1691,2026-08-26,,30039.76,7000000.0,7000000.0,7000.0,7000.0,2020-09-28,2036-03-15,1.0,2.0,BRCGCEDBS016,,34714322000114,Energia Elétrica,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OSLO CAPITAL DTVM S.A.,,,,,,,,0,0,1,Ativo,7.62,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
CGCE22,Debênture,CANTA GERACAO E COMERCIO DE ENERGIA SPE SA,IPCA,7.25,,,,7.25,,,10.0,10.0,,,,,150000.0,150000.0,15000.0,15000.0,2020-12-15,2034-12-15,2.0,2.0,BRCGCEDBS032,,,Outros Serviços,,,BBB.br,BBB.br,Moody's,Moody's,11/10/2023,11/10/2023,Vórtx,0,0,0,Ativo,6.41,,,Não,BBB,Não,Duration Calculada (DU/252),
CGCE31,Debênture,CANTA GERACAO E COMERCIO DE ENERGIA SPE S/A,IPCA,5.6,,,,5.6,,,1000.0,1000.0,,,,,3000000.0,3000000.0,3000.0,3000.0,2020-09-28,2036-03-15,1.0,3.0,BRCGCEDBS057,,34714322000114,Energia Elétrica,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OSLO CAPITAL DTVM S.A.,,,,,,,,0,0,0,Ativo,7.62,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
CGCE41,Debênture,CANTA GERACAO E COMERCIO DE ENERGIA SPE S/A,IPCA,5.6,,,,5.6,,,1000.0,1000.0,,,,,7000000.0,7000000.0,7000.0,7000.0,2020-09-28,2036-03-15,1.0,4.0,BRCGCEDBS065,,34714322000114,Energia Elétrica,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OSLO CAPITAL DTVM S.A.,,,,,,,,0,0,0,Ativo,7.62,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
