ticker,tipo,issuer,indexador,taxa_emissao,taxa_negocio_b3,taxa_indicativa_anbima,taxa_mercado,taxa_ativo,taxa_compra,taxa_venda,pu_emissao,pu,pu_mercado,data_ultimo_negocio,data_anbima,volume_negociado_b3,volume_emissao,volume,quantidade_emitida,quantidade,data_emissao,vencimento,emissao,serie,isin,lei,cnpj_emissor,setor,agente_fiduciario,coordenador_lider,rating,rating_original,rating_agencia,agencia,rating_data,divulgacao,securitizadora,flag_vencido,flag_resgatado,flag_b3,status_ativo,duration,ntnb_referencia,taxa_ntnb,incentivada,rating_normalizado,em_recuperacao_judicial,fonte_precificacao,spread
CRA021004I6,CRA,CORP RAA 4,,,,,,,,,,,,,,,,,,,2021-11-19,,85.0,1.0,BRIMWLCRA2X7,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021004NL,CRA,FS BIOENERGIA,IPCA,8.25,,,,8.25,,,1000.0,1000.0,772.3555,2026-09-24,,362234.73,775.56,775.56,64000.0,64000.0,2026-09-24,2026-11-17,30.0,1.0,BROCTSCRA3A5,12.431,,Outros Serviços,,,AA-sf(bra),AA-sf(bra),Fitch Ratings,Fitch Ratings,30/09/2025,30/09/2025,Octante,0,0,1,Ativo,0.14,,,Sim,AA-SF,Não,Duration Calculada (DU/252),
CRA021004NM,CRA,YARA,DI+,1.6,,,,1.6,,,1000.0,1000.0,,,,,24728000.0,24728000.0,24728.0,24728.0,2021-11-23,2027-07-15,139.0,1.0,BRECOACRA8F0,12.431,,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,0.79,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004NN,CRA,YARA,DI+,1.5,,,,1.5,,,1000.0,1000.0,,,,,6300000.0,6300000.0,6300.0,6300.0,2021-11-23,2030-07-15,139.0,2.0,BRECOACRA8G8,12.431,,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,3.76,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004NO,CRA,SYAGRI,DI+,6.5,,,,6.5,,,1000.0,1000.0,,,,,13000000.0,13000000.0,13000.0,13000.0,2021-11-11,2024-10-17,12.0,1.0,BRTSSACRA098,12.431,,Outros Serviços,,,,,,,,,Travessia,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021004NP,CRA,YARA,DI+,0.0,,,,0.0,,,,,,,,,472000.0,472000.0,,,,2025-06-03,139.0,3.0,BRECOACRA8H6,12.431,,Outros Serviços,,,,,,,,,Ecoagro,1,0,0,Vencido,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021004NQ,CRA,FS BIOENERGIA,IPCA,100.0,,,,100.0,,,1000.0,1000.0,,,,,1266.16,1266.16,16000.0,16000.0,2026-09-24,2026-11-17,30.0,2.0,BROCTSCRA3B3,12.431,,Outros Serviços,,,AA-sf(bra),AA-sf(bra),Fitch Ratings,Fitch Ratings,30/09/2025,30/09/2025,Octante,0,0,0,Ativo,0.14,,,Sim,AA-SF,Não,Duration Calculada (DU/252),
CRA021004NR,CRA,SYAGRI,DI+,9.0,,,,9.0,,,1000.0,1000.0,,,,,5000000.0,5000000.0,5000.0,5000.0,2021-11-11,2024-10-17,12.0,3.0,BRTSSACRA0A9,12.431,,Outros Serviços,,,,,,,,,Travessia,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021004NS,CRA,COOP. AGRO. COPAGRIL,DI+,2.0,,,,2.0,,,1000.0,1000.0,,,,,20000000.0,20000000.0,20000.0,20000.0,2021-11-11,2026-11-20,31.0,1.0,BROCTSCRA382,12.431,,Outros Serviços,,,,,,,,,Octante,0,0,0,Ativo,0.15,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004NT,CRA,COPAGRIL,DI+,3.25,,,,3.25,,,1000.0,1000.0,,,,,80000000.0,80000000.0,80000.0,80000.0,2021-11-11,2024-11-19,31.0,2.0,BROCTSCRA390,12.431,,Outros Serviços,,,,,,,,,Octante,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021004NU,CRA,COMBIO ENERGIA S.A.,IPCA,7.6732,9.9542,,9.9542,9.9542,,,1000.0,1000.0,894.9762,2026-07-28,,134246.44,150000000.0,150000000.0,150000.0,150000.0,2021-11-23,2028-11-16,61.0,1.0,BRVERTCRA2K6,12.431,10376555000196,Outros Serviços,,,,,,,,,Virgo / Vert,0,0,1,Ativo,1.99,15/08/2028,8.4533,Sim,Sem Rating,Não,Mercado B3 (2026-07-28),0.0138391362918417
CRA021004NV,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,7.8749,9.5596,"9,7267",9.5596,9.5596,"9,8478","7,9213",1000.0,1000.0,432.5497,2026-09-24,2026-09-24,341281.71,386500000.0,386500000.0,386500.0,386500.0,2021-11-15,2026-11-15,120.0,1.0,BRECOACRA8C7,12.431,10753164000143,Outros Serviços,,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,2026-09-13T01:23:17.810133,2026-09-13T01:23:17.810133,Ecoagro,0,0,1,Ativo,0.14,15/05/2027,5.5998,Sim,Sem Rating,Não,Mercado B3 (2026-09-24),0.0374981770798807
CRA021004NW,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,8.0206,8.9421,,8.9421,8.9421,,,1000.0,1000.0,1281.5283,2026-08-27,,30756.68,13500000.0,13500000.0,13500.0,13500.0,2026-09-24,2027-07-15,120.0,2.0,BRECOACRA8D5,12.431,10753164000143,Outros Serviços,,,A,A,FitchRatings,FitchRatings,26/10/2021,26/10/2021,Ecoagro,0,0,1,Ativo,0.79,15/05/2027,6.8561,Sim,A,Não,Mercado B3 (2026-08-27),0.0195215808924338
CRA021004T5,CRA,CORP COTRISEL,DI+,5.0,,,,5.0,,,1000.0,1000.0,253.2891,2026-09-10,,30394.69,16500000.0,16500000.0,16500.0,16500.0,2021-11-26,2027-06-29,52.0,1.0,BRIMWLCRA2Y5,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,0.75,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004T6,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,6.0,,,,6.0,,,1000000.0,1000000.0,,,,,40000000.0,40000000.0,40.0,40.0,2021-11-25,2034-03-21,118.0,1.0,BRECOACRA8I4,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,7.44,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004T7,CRA,VIRGO - COTRISEL - CRA,DI+,5.0,4.05,,4.05,4.05,,,1000.0,1000.0,254.1356,2026-09-18,,3557.9,16500000.0,16500000.0,16500.0,16500.0,2021-11-26,2027-06-29,52.0,2.0,BRIMWLCRA2Z2,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,1,Ativo,0.75,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-18),0.0405
CRA021004YP,CRA,PULV PATRIMÔNIO,%DI,75.0,,,,75.0,,,4000000.0,4000000.0,,,,,95400000.0,95400000.0,23.85,23.85,2021-11-30,2031-11-24,80.0,4.0,BRIMWLCRA317,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,5.13,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004YQ,CRA,RIZA SECURITIZADORA S.A.,%DI,75.0,,,,75.0,,,4000000.0,4000000.0,,,,,95400000.0,95400000.0,23.85,23.85,2021-11-30,2031-11-24,80.0,4.0,BRIMWLCRA325,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,5.13,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004YR,CRA,RIZA SECURITIZADORA S.A.,%DI,75.0,,,,75.0,,,4000000.0,4000000.0,,,,,95400000.0,95400000.0,23.85,23.85,2021-11-30,2031-11-24,80.0,4.0,BRIMWLCRA333,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,5.13,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021004YS,CRA,RIZA SECURITIZADORA S.A.,%DI,75.0,,,,75.0,,,4000000.0,4000000.0,,,,,95400000.0,95400000.0,23.85,23.85,2021-11-30,2034-11-24,80.0,4.0,BRIMWLCRA341,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,8.12,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA02100549,CRA,BASF V,,,,,,,,,,,,,,,,,,,2021-12-31,,29.0,1.0,BRGAIACRA177,12.431,,Outros Serviços,,,,,,,,,Gaia,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA0210054A,CRA,NAN,,,,,,,,,,,,,,,,,,,,,29.0,2.0,BRGAIACRA185,12.431,,Outros Serviços,,,,,,,,,Gaia,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA0210054B,CRA,NAN,,,,,,,,,,,,,,,,,,,,,29.0,3.0,BRGAIACRA193,12.431,,Outros Serviços,,,,,,,,,Gaia,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA0210054D,CRA,GAIA - CRA - FJR,DI+,8.0,,,,8.0,,,1000.0,1000.0,,,,,7062000.0,7062000.0,7062.0,7062.0,2021-12-08,2025-12-30,24.0,2.0,BRGAIACRA151,12.431,,Outros Serviços,,,,,,,,,Gaia,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA0210054E,CRA,GAIA - CRA - FJR,%DI,100.0,,,,100.0,,,1000.0,1000.0,,,,,5401000.0,5401000.0,5401.0,5401.0,2021-12-08,2025-12-30,24.0,3.0,BRGAIACRA169,12.431,,Outros Serviços,,,,,,,,,Gaia,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA0210059T,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,5.5386,118.186,,118.186,118.186,,,1000.0,1000.0,300.9068,2026-09-24,,51154.15,581602000.0,581602000.0,581602.0,581602.0,2021-12-15,2028-12-15,124.0,1.0,BRECOACRA8A1,12.431,10753164000143,Outros Serviços,,,Br.D,Br.D,Standard & Poor's,Standard & Poor's,15/07/2026,15/07/2026,Ecoagro,0,0,1,Ativo,2.05,15/08/2028,7.4005,Sim,BR,Não,Mercado B3 (2026-09-24),1.0315175441455118
CRA0210059U,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,5.5684,,,,5.5684,,,1000.0,1000.0,311.2533,2026-09-23,,2801.28,139134000.0,139134000.0,139134.0,139134.0,2021-12-15,2031-12-15,124.0,2.0,BRECOACRA8B9,12.431,10753164000143,Outros Serviços,,,Br.D,Br.D,Standard & Poor's,Standard & Poor's,15/07/2026,15/07/2026,Ecoagro,0,0,1,Ativo,4.63,,,Sim,BR,Não,Duration Calculada (DU/252),
CRA0210059V,CRA,DIVERSIFICADO,Pré,16.3018,,,,16.3018,,,1000.0,1000.0,,,,,684708000.0,684708000.0,684708.0,684708.0,2021-12-20,2023-03-30,68.0,1.0,BRVERTCRA2L4,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005FD,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,8.0,,,,8.0,,,1000000.0,1000000.0,,,,,55000000.0,55000000.0,55.0,55.0,2021-12-15,2045-04-17,123.0,1.0,BRECOACRA8R5,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,10.38,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005FE,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,5.0,,,,5.0,,,1000.0,1000.0,,,,,25000000.0,25000000.0,17500.0,17500.0,2021-12-15,2029-09-12,129.0,3.0,BRECOACRA8L8,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,2.94,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005FF,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,7.0,,,,7.0,,,1000.0,1000.0,,,,,25000000.0,25000000.0,2500.0,2500.0,2021-12-15,2031-04-15,129.0,3.0,BRECOACRA8M6,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,4.51,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005FG,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,Pré,1.0,,,,1.0,,,5000000.0,5000000.0,,,,,25000000.0,25000000.0,5.0,5.0,2021-12-23,2030-04-15,129.0,3.0,BRECOACRA8N4,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,3.46,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005FH,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,5.0,,,,5.0,,,1000.0,1000.0,,,,,15000000.0,15000000.0,10500.0,10500.0,2021-12-15,2033-10-17,113.0,3.0,BRECOACRA8O2,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,7.02,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005FI,CRA,ESTR RAIAR,IPCA,8.5,,,,8.5,,,2333333.33,2333333.33,,,,,35000000.0,35000000.0,15.0,15.0,2021-12-15,2026-12-21,77.0,2.0,BRIMWLCRA358,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,0.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005FJ,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,10.5,,,,10.5,,,10000000.0,10000000.0,,,,,15000000.0,15000000.0,1.5,1.5,2021-12-15,2025-12-30,113.0,3.0,BRECOACRA8P9,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,1,0,0,Vencido,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005FK,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,Pré,1.0,,,,1.0,,,5000000.0,5000000.0,,,,,15000000.0,15000000.0,3.0,3.0,2021-12-15,2040-04-16,113.0,3.0,BRECOACRA8Q7,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,12.7,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005KX,CRA,COCARI,DI+,5.35,5.3699,,5.3699,5.3699,,,4540.88,4540.88,249.9885,2026-09-17,,68996.84,437500000.0,437500000.0,96347.0,96347.0,2021-12-15,2026-12-17,23.0,6.0,BRRBRACRA140,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,0.23,,,Sim,Sem Rating,Não,Mercado B3 (2026-09-17),0.053699
CRA021005KY,CRA,COCARI,IPCA,9.95,,,,9.95,,,13918.05,13918.05,297.4631,2026-03-11,,118985.23,437500000.0,437500000.0,31434.0,31434.0,2021-12-15,2026-12-17,23.0,6.0,BRRBRACRA157,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,0.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005L0,CRA,COCARI,IPCA,9.0,9.0008,,9.0008,9.0008,,,5922.73,5922.73,314.6464,2026-09-24,,629.3,437500000.0,437500000.0,73868.0,73868.0,2021-12-15,2026-12-17,23.0,6.0,BRRBRACRA165,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,0.23,15/05/2027,5.5998,Sim,Sem Rating,Não,Mercado B3 (2026-09-24),0.0322065003910994
CRA021005L1,CRA,COCARI,DI+,5.35,3.0875,,3.0875,3.0875,,,1000.0,1000.0,253.6743,2026-07-30,,10654.32,44818000.0,44818000.0,44818.0,44818.0,2021-12-15,2026-12-17,23.0,4.0,BRRBRACRA173,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,0.23,,,Sim,Sem Rating,Não,Mercado B3 (2026-07-30),0.030875
CRA021005L2,CRA,COCARI,IPCA,9.95,13.6309,,13.6309,13.6309,,,14970.57,14970.57,311.4211,2026-09-18,,118962.86,437500000.0,437500000.0,29224.0,29224.0,2021-12-15,2026-12-17,23.0,6.0,BRRBRACRA181,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,0.23,15/05/2027,5.7932,Sim,Sem Rating,Não,Mercado B3 (2026-09-18),0.0740851018780033
CRA021005LH,CRA,COCARI,%DI,100.0,,,,100.0,,,5993.15,5993.15,,,,,437500000.0,437500000.0,73000.0,73000.0,2021-12-15,2026-12-17,23.0,6.0,BRRBRACRA199,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,0.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005LI,CRA,ESTR COAGRISOL,,,,,,,,,,,,,,,,,,,2021-12-21,,86.0,1.0,BRIMWLCRA382,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LJ,CRA,VIRGO - CRA - COAGRISOL,DI+,4.5,,,,4.5,,,1000.0,1000.0,,,,,16500000.0,16500000.0,16500.0,16500.0,2021-12-17,2025-12-30,86.0,2.0,BRIMWLCRA390,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LK,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,6.5332,13.49,,13.49,13.49,,,1000000.0,1000000.0,354.2338,2026-09-24,,29755.64,100000000.0,100000000.0,100.0,100.0,2021-12-21,2032-06-15,142.0,1.0,BRECOACRA8J2,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,1,Ativo,4.27,15/08/2032,7.68,Sim,Sem Rating,Não,Mercado B3 (2026-09-24),0.0539561664190193
CRA021005LL,CRA,VIRGO - CRA - COAGRISOL,DI+,4.5,,,,4.5,,,1000.0,1000.0,,,,,17000000.0,17000000.0,17000.0,17000.0,2021-12-17,2025-12-30,86.0,3.0,BRIMWLCRA3A3,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LM,CRA,NAN,,,,,,,,,,,,,,,,,,,,,7.0,1.0,BRREICCRA032,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LN,CRA,NAN,,,,,,,,,,,,,,,,,,,,,7.0,2.0,BRREICCRA040,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LO,CRA,JOTABASSO,DI+,3.5,,,,3.5,,,1000.0,1000.0,,,,,51000000.0,51000000.0,51000.0,51000.0,2021-12-16,2024-12-18,19.0,1.0,BRRBRACRA108,12.431,,Outros Serviços,,,,,,,,,RB Capital,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LP,CRA,AGROPASTORIL JOTABASSO LTDA.,DI+,4.0,,,,4.0,,,1000.0,1000.0,,,,,65000000.0,65000000.0,65000.0,65000.0,2021-12-16,2026-12-17,19.0,2.0,BRRBRACRA116,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,0.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005LQ,CRA,JOTABASSO,IPCA,9.1896,,,,9.1896,,,,,,,,,,,85000.0,85000.0,,2026-12-17,19.0,3.0,BRRBRACRA124,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,0.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005LR,CRA,NAN,,,,,,,,,,,,,,,,,,,,,62.0,1.0,,12.431,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LS,CRA,CORP PANTANAL,,,,,,,,,,,,,,,,,,,2021-12-20,,78.0,1.0,BRIMWLCRA374,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Indeterminado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LT,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,IPCA,8.1191,,,,8.1191,,,1428571.43,1428571.43,,,,,30000000.0,30000000.0,21.0,21.0,2021-12-21,2030-01-15,136.0,2.0,BRECOACRA8U9,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,3.0,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005LU,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,Pré,1.0,,,,1.0,,,3333333.33,3333333.33,,,,,30000000.0,30000000.0,9.0,9.0,2021-12-21,2030-01-15,136.0,2.0,BRECOACRA8V7,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,3.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005LV,CRA,DIVERSIFICADO,Pré,10.0,,,,10.0,,,1000.0,1000.0,,,,,22370000.0,22370000.0,22370.0,22370.0,2021-12-29,2023-12-01,51.0,1.0,BRVERTCRA2M2,12.431,,Outros Serviços,,,,,,,,,Virgo / Vert,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LW,CRA,MARCA,DI+,7.0,,,,7.0,,,1000.0,1000.0,,,,,30000000.0,30000000.0,30000.0,30000.0,2021-12-20,2025-12-24,11.0,1.0,BRTSSACRA0C5,12.431,,Outros Serviços,,,,,,,,,Travessia,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LX,CRA,MARCA AGRO,%DI,100.0,,,,100.0,,,1000.0,1000.0,,,,,2000000.0,2000000.0,2000.0,2000.0,2021-12-20,2025-12-24,11.0,2.0,BRTSSACRA0D3,12.431,,Outros Serviços,,,,,,,,,Travessia,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005LY,CRA,FORTALEZA DE SANTA TERESINHA,DI+,5.0,,,,5.0,,,10000.0,10000.0,,,,,1104.23,1104.23,2999.0,2999.0,2026-09-24,2026-12-21,18.0,1.0,BRRBRACRA132,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,0,Ativo,0.23,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005LZ,CRA,FIAGRIL,DI+,4.5,,,,4.5,,,,,,,,,,,1497.0,1497.0,2021-12-21,2025-12-24,20.0,1.0,BRRBRACRA1A9,12.431,,Outros Serviços,,,,,,,,,RB Capital,1,1,0,Resgatado,,,,Sim,Sem Rating,Não,Vencido / Sem Precificação,
CRA021005M0,CRA,FIAGRIL,DI+,5.0,,,,5.0,,,10000.0,10000.0,2246.5675,2026-01-27,,4493.13,600000000.0,600000000.0,60000.0,60000.0,2021-12-21,2026-12-23,20.0,2.0,BRRBRACRA1B7,12.431,,Outros Serviços,,,,,,,,,RB Capital,0,0,1,Ativo,0.24,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005M1,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,5.7,,,,5.7,,,2250000.0,2250000.0,,,,,45000000.0,45000000.0,20.0,20.0,2021-12-23,2033-03-15,148.0,2.0,BRECOACRA8S3,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,6.43,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005M2,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,5.7,,,,5.7,,,1800000.0,1800000.0,,,,,45000000.0,45000000.0,25.0,25.0,2021-12-23,2028-06-16,148.0,2.0,BRECOACRA8T1,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,1.71,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005M3,CRA,CORP SEMPRE SEMENTES,IPCA,8.0834,,,,8.0834,,,1075268.82,1075268.82,,,,,50000000.0,50000000.0,46.5,46.5,2021-12-28,2026-12-15,76.0,2.0,BRIMWLCRA3B1,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,0.22,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005QH,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,DI+,5.0,,,,5.0,,,1000.0,1000.0,,,,,47500000.0,47500000.0,33250.0,33250.0,2021-12-22,2035-04-16,145.0,3.0,BRECOACRA8W5,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,1,0,Resgatado,8.5,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005QI,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,%DI,100.0,,,,100.0,,,7142857.14,7142857.14,,,,,47500000.0,47500000.0,6.65,6.65,2021-12-22,2031-02-17,145.0,3.0,BRECOACRA8X3,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,4.36,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005QJ,CRA,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,%DI,100.0,,,,100.0,,,6250000.0,6250000.0,,,,,47500000.0,47500000.0,7.6,7.6,2021-12-22,2028-09-15,145.0,3.0,BRECOACRA8Y1,12.431,10753164000143,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,1.96,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005QK,CRA,RIZA SECURITIZADORA S.A.,IPCA,10.9222,,,,10.9222,,,14285714.29,14285714.29,,,,,50000000.0,50000000.0,3.5,3.5,2021-12-28,2026-12-15,76.0,2.0,BRIMWLCRA3C9,12.431,,Outros Serviços,,,,,,,,,Oliveira Trust / Isec,0,0,0,Ativo,0.22,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005QL,CRA,NUTRIMAQ,DI+,5.0,,,,5.0,,,,,,,,,21000000.0,21000000.0,,,2021-12-21,2028-09-15,134.0,1.0,BRECOACRA8Z8,12.431,,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,1.96,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
CRA021005QM,CRA,NUTRIMAQ,DI+,7.0,,,,7.0,,,1000.0,1000.0,,,,,3000000.0,3000000.0,3000.0,3000.0,2021-12-21,2029-02-20,134.0,2.0,BRECOACRA903,12.431,,Outros Serviços,,,,,,,,,Ecoagro,0,0,0,Ativo,2.38,,,Sim,Sem Rating,Não,Duration Calculada (DU/252),
